id,listing_id,reviewer_name,date,comment_text,rating,cleanliness,communication,location,sentiment_score
48132401,7772878,Darcy,2015-09-23,Katherine is delightful and friendly hostess. I thoroughly enjoyed my stay. The home was lovely and nicely located for walking to Victoria and many sites as well as close to an undergroumd station.,3.4,5.0,3.6,3.3,0.68
48211973,7772878,Hulya,2015-09-24,"It was a pleasure staying with Katherine in her beautiful home, she made us feel very welcome. When visiting London we will be more than happy to return! Thank you Katherine",4.1,3.8,3.7,3.5,0.82
50874941,7772878,Adam,2015-10-15,"Lovely place,  lovely host. Fantastic area,  with amazing pizza directly opposite.  The cats are adorable too....  I would definitely stay here again.",4.7,3.1,4.7,3.7,0.94
51166661,7772878,Shihui,2015-10-18,"Katherine was a wonderful host. She was friendly and accommodative, acceding to my request to check in and out at hours outside the usual timing.  Katherine also prepared English breakfast, with the choices of juices, coffee and tea.<br/>The apartment was lovely and cosy, with everything you need. The bathroom was more than adequate, with a bath tub for those who want to soak in a hot bath and a standing shower. Hot water was available, which is important for cold London. The 2 felines in the family were also very well behaved. <br/>The apartment was near the tube, which is within 8 min walk. The tube connects to main attractions and main stations, making it convenient to get around. <br/>Highly recommended!",4.0,4.2,4.6,3.6,0.8
44507599,7799465,Hamdi Ismail,2015-08-26,"Fantastic room, clean, spacious, safe and in a great location about 5 -10 minutes walk from Marylebone station pretty easy to find with google maps. Enrico is the nicest host providing all necessary for comfortable stay. Very good Wifi signal which extremely important. I would strongly recommend this accommodation and definitely stay here next time I am in London. ",3.8,3.2,4.0,3.3,0.76
45195995,7799465,Dan,2015-08-31,"Enrico was a great host! I was surprised by his huge sympathy and openess. All of his house, which is in a good, quiet and well located neighborhood, was extremely clean. He was also really helpful! Always answered my messages very fast, giving me the exact information I needed, either about my stay or the city. I strongly recommend his place and will certainly contact him when coming back to London. ",3.8,4.7,4.2,3.1,0.76
47819903,7799465,Nico,2015-09-21,"I'm very glad that I found Enrico's place. 
<br/>The house was gorgeous. Enrico was a great host who takes a very good care of his house. The room I stayed in, the bathroom, the kitchen and the rest of the house were all very clean, tidy and very welcoming. 
<br/>As a host Enrico is very kind and considerate to his visitors. I was also lucky enough to get a taste of his home-made delicious Italian dinner which was a lovely surprise! 
<br/>The location was convenient - It is in central London and it also has good connections for the tube. 
<br/>Definitely recommend!",3.1,4.7,4.2,4.8,0.62
52491518,7799465,John,2015-10-30,"Great location, 5 minutes walk from Marylebone Station and 15 minutes from Baker Street underground station.  The house is kept spotless clean and the host is very cordial and helpful.  ",4.2,3.6,4.6,4.4,0.84
55996427,7799465,Vessela,2015-12-07,"I booked Enrico's place last minute was really happy to have the opportunity to stay there. Even though he wasn't around he made sure I was welcome and made sure access to the room was easy.  Even with unexpected requests like, where is the iron, Enrico made sure my stay was handled properly!",3.9,3.5,3.7,3.1,0.78
56864381,7799465,Peter,2015-12-19,"Enrico was very friendly and welcoming, the room was comfortable and the house was well appointed. Close to central London so a good location too.",4.3,4.7,4.6,3.2,0.86
58083291,7799465,Courtney,2015-12-31,"Wonderful room in a very central location. Definitely cozy, but perfect for a solo traveler. Very easy to come and go. I was able to meet Enrico on my final night in London and he was lovely-- so welcoming! I'll be back for sure!",3.2,3.7,3.7,4.7,0.64
58894308,7799465,Yuki,2016-01-05,I was very comfortable during Enrico's house staying.Very close to central London.The Marylebone station is in walking distance to about 5 minute.The room is clean and peaceful.It is very useful that we have access to kitchen.I think I'd like to stay in Enrico's house again when i visit at London!,4.5,3.8,3.7,3.7,0.9
63220293,7799465,Miguel,2016-02-21,"Enrico was a great host. He ensured I arrived without any problems and we had great conversations in the ""italian style"" living room of his house.",4.8,3.1,4.4,3.0,0.96
67200479,7799465,Rohit,2016-03-27,I had a great stay and Enrico was a wonderful host! ,3.5,4.3,4.7,4.4,0.7
44509073,7977745,Megan,2015-08-26,"What a wonderful place to stay! I received a lovely warm welcome as I arrived, Enrico was the perfect host.  The pictures on the website are accurate - the rooms are as gorgeous as they look in the photos! The house was lovely and warm and also very quiet.  
<br/>         The master bedroom is a very comfortable size and wonderfully clean and clutter free.  I don't think I've actually stayed in an air b&b place before that was this clean!  I felt very comfortable and at ease both staying in this bedroom and in the house.  I love the luxurious bathroom!
<br/>         I will definitely be staying here again and can highly recommend this gorgeous house as a very enjoyable and also convenient place to stay. 
<br/> ",4.5,3.7,3.9,3.6,0.9
45205043,7977745,Tommy,2015-08-31,Hey Enrico is a really cool dude pretty chilled and interesting to talk to. The room I stayed in was perfect for me clean and safe and good signal for wi-fi which was important because this was a part business/pleasure stay. <br/>The kitchen is well stocked and plenty of choice for breakfast with fruit available if required.<br/>The bathroom was absolutely amazing very modern and contemporary very clean and extremely well maintained.<br/>The location was about 5 -10 minutes walk from Marylebone station I used maps so it was pretty simple to find.<br/>I stayed three nights at the accommodation and Enrico allowed me to leave my luggage on the Sunday which I collected later on in the afternoon meant I didn't have to carry it around on the Sunday.<br/>I would stay here again and would highly recommend this a comodation. Thanks Enrico great value for money.,3.5,3.4,4.1,3.1,0.7
48578315,7977745,Yijun,2015-09-27,amazing and beautiful house with convenient location and a very friendly and helpful host. love my days staying here. very recommending :),4.5,4.5,3.6,3.2,0.9
48800047,7977745,Samatha,2015-09-28,"Enrico is a really nice person and his house is also wonderful. If I come to London again, I am sure I will live at his house!",3.3,3.7,5.0,3.4,0.66
49183043,7977745,Fabien,2015-10-01,"Very nice host who makes you feel at home. The room was clean and comfortable. If I had to start over, I would do it the same way.",4.8,3.9,4.5,3.1,0.96
49915258,7977745,Roland And Doreen,2015-10-07,Accommodation was tricky to find but worth it. King size bed was most comfy and loved the adjacent washroom with great shower. Enrico was a pleasure to chat with and most hospitable.,4.6,3.4,3.6,3.8,0.92
50538487,7977745,Ben,2015-10-12,"Enrico is a very nice host who's very friendly and will make sure your stay is so good and worth it, he helped me a lot with my check out as i had to check out late, as for the house its amazing very clean, modern and even better than the pictures, very comfy bed calm area and walking distance to central london.<br/>I would really recommend staying in enrico apartment.<br/>",3.9,4.4,4.9,4.6,0.78
51764303,7977745,Sven Berg,2015-10-24,"The room and house is in perfect condition, and Enrico went a long way to ensure I was comfortable and welcome, down to the small details like providing an extra pillow for the chair when he noticed I spent hours sitting in the room doing my work. Internet was fast and the connection was always good. I felt that I had plenty of privacy even though the owner was staying in the house. I would highly recommend this listing.",3.1,3.5,4.2,4.2,0.62
53259595,7977745,Elizabeth,2015-11-07,"Love everything about this room and experience. Enrico has been great about communication from word go, going above and beyond to make this process a breeze. The place feels like home from the second you walk in the door. ",4.6,3.7,4.9,4.3,0.92
54377796,7977745,Elizabeth,2015-11-19,"Enrico is the kindest, most gracious host. I was lucky enough to have an extended stay at this home and couldn't have been happier.  The room itself was perfect and comfortable. It was so nice to have full access to the kitchen as well, where there was always fresh fruit. I hope when I go back to London one day I will be able to stay here again! ",4.9,3.1,4.2,4.0,0.98
48902638,7985742,Jiajun,2015-09-29,brilliant suite will choose this one again next time,4.9,3.3,3.8,3.4,0.98
49367661,7985742,Cathy,2015-10-03,"Place was fantastic! Great location, close to everything. Apt was clean and really nice! We were very happy with Lisa as a host!",3.5,4.5,4.1,3.6,0.7
49898496,7985742,Verena,2015-10-07,"- Gute Lage (direkt an der Ubahn-Station Borough, auch 5min entfernt von der London Bridge mit Direktanbindung zum Flughafen Gatwick)
<br/>- Schöne, saubere Wohnung genau wie auf den Fotos
<br/>- Die Gastgeberin ist sehr hilfsbereit und antwortet schnell bei Fragen
<br/>Wir können die Wohnung daher nur weiterempfehlen :)",4.6,4.7,4.3,3.7,0.92
50639320,7985742,Alyssa,2015-10-13,"This apartment was amazing! Lisa made it so easy for us to check in and out and the stay was so comfortable. We were 5 people and we fit more than perfectly. Lisa had everything in the apartment that we could possibly need and more. We stayed for for 4 nights and we were honestly sad to go. The location is amazing and you can easily walk to every attraction. If you're not up for walking (although I recommend doing the walk across London bridge and down the Thames toward parliament at least once!), the tube station is right outside your door! This was my first experience with airbnb and I'm absolutely hooked now! Such a good experience, I can't say enough about this apartment. I travel to London every year and I will base my next travel dates around the availability of this apartment, even if I'm traveling solo. Don't pass this apartment rental up!",3.8,4.7,5.0,4.5,0.76
51295504,7985742,Berco,2015-10-19,"A very friendly and helpful host and a clean, modern and spacious apartment right in the center of London made this a perfect stay for our family of 5. Highly recommended!",4.8,4.3,4.9,3.3,0.96
51715351,7985742,Juita,2015-10-24,The place is lovely and clean  and spacious u feel right at home. Great location with the nearest tube is just few steps away. There's starbucks just across the flat which is always a plus point for a coffee nerd like myself. There are alao halal restaurants nearby. Will recommend this flat to anyone travelling with 5-6 ppl. Xoxo from malaysia,4.0,4.1,3.6,4.9,0.8
52067486,7985742,Marianna,2015-10-26,"The location is great, it is very near the underground and the quartier is rich of point of interest: we really enjoyed much the Borough market! Lisa was a friendly host, all her information was accurate about check in and out.The flat is really cozy, roomy and full of supplies. Our stay was quiet and lovely, I hope to back again!",3.7,3.7,3.8,3.5,0.74
53211860,7985742,Bruno,2015-11-06,nice well located apartment . availability of Lisa,4.7,3.1,3.8,4.2,0.94
53905053,7985742,Sabrin,2015-11-14,Everything was great. We had a very good stay. Would recommend this to any small group. ,3.5,3.4,4.6,3.8,0.7
54326397,7985742,Petr,2015-11-18,"Very nice flat, clean, located right next to a tube station, exactly what we were looking for. All was as agreed, Lisa was very helpful, highly recommended.",4.5,4.9,4.3,4.8,0.9
47434046,8143954,Trisha,2015-09-18,We had such a wonderful time at Barbara's place! The location is amazing with great cafes and restaurants within a few minutes walk.  The room & bath are comfortable and quiet with a great separate entrance. Barbara met us and even helped find an extra cable we needed.  I would highly recommend their place! ,3.2,3.6,4.4,5.0,0.64
47792983,8143954,Theresia,2015-09-21,"We spend 3 nights at this beautiful Place. It´s a nice Room with a comfortable bed and a nice bathroom.
<br/>The area Kensington is great, and not far away from South Kensington which is beautiful and full of bars and restaurants.
<br/> 
<br/>You can start your daily tour by foot, a 5 minutes walk to Kensington Gardens and maybe 10-15 minutes to Hyde Park but
<br/>there are many busses and the underground at Highstreet Kensington. So its up to you ;)
<br/>",3.5,3.2,4.2,4.9,0.7
49037224,8143954,Dana,2015-09-30,"Staying at Barbara's was even better than advertised! The room was beautiful and has a separate entrance, so it feels very private. The location couldn't be better. Barbara struck the perfect balance by checking on our needs but allowing us independence. We had a great stay!",4.1,4.1,4.8,3.9,0.82
49477429,8143954,Edna,2015-10-04,"Bel soggiorno in quei bei cinque giorni di sole di inizio ottobre a Londra.<br/>La camera risulta essere come nelle foto del sito: accogliente e pulita. Quartiere elegante e munito di bar, cafè, pub, con metropolitana e bus vicino (5 minuti a piedi).<br/>La camera, con l'ingresso esterno indipendente, riduce i contatti con la famiglia. Barbara comunque si rende disponibile per telefono o mail per ogni necessità.<br/>Soluzione di soggiorno che consiglio a tutti.<br/>Edna",4.1,3.3,4.5,3.1,0.82
51625127,8143954,Nadège,2015-10-22,"Barbara a été très arrangeante quant à l'heure de notre arrivée et de notre départ. La chambre était parfaite, très propre, bien docorée, tout comme la salle de bain. Le lit était très confortable. Sa maison est bien placée : trois lignes de métro sont dans un rayon de dix minutes à pieds. L'accès à la chambre est privatif, ce qui nous a en plus permis d'être indépendant.",3.4,4.4,4.1,5.0,0.68
51935255,8143954,Constanze,2015-10-25,"Barbara is a great host - friendly and very welcoming. We enjoyed staying in her house for various reasons: the room is exactly the way it appears to be in the pictures. The area is very posh, safe and everything (tubes, buses, shopping, parks) is in walking distance. I also liked the privacy we were getting as well as the feeling that Barbara would always be reachable. In addition to that she provided a lot of things (toiletries, tea, magazines, sky tv) which we did not take for granted - thank you!  
<br/>
<br/>All in all I would highly recommend her place and would love to stay there again!",5.0,3.7,4.9,4.0,1.0
52229952,8143954,Marisa,2015-10-27,"We had a lovely time staying at Barbara's place! The room's location is great - in a classy and well connected area of London. You can even start your morning with a run in Hyde Park.
<br/>We absolutely loved the comfortable bed and high-quality interior.  Barbara was kind and accommodating. We highly recommend this place!",3.6,3.1,4.3,3.7,0.72
53256655,8143954,Mervin,2015-11-07,"The room was clean, tidy and exactly as what you will see in the photos. The experience of our stay was good. We felt safe and secure throughout the stay. The location was easy to locate, and within walking distances to the tube, bus stop and several museum attractions. Barbara was very friendly and provided us with clear and good info on how to locate her place on the first day. She even provided basic toiletries to us, fresh towels and a big tv in the room. Highly recommend for travelers who want to experience a Londoners house experience. ",4.0,5.0,4.7,4.0,0.8
53970487,8143954,Angeliki,2015-11-15,"We had a great time staying at Barbara's place. The room is very well located, close to almost everything! The room is very clean, spacious, beautifully decorated. Will be back! Thank you Barbara!!!! ",3.9,4.7,5.0,4.7,0.78
54319116,8143954,Katrine Wiggen,2015-11-18,"Barbara let us leave our luggage and refresh even before scheduled time. We felt very welcome. Nice spacious room with modern features. Small coffeemachine nice for waking up. Colorcoded towels in nice bathroom is a very smart detail.
<br/>Calm neighbourhood not far from the tube station.
<br/>Wonderful bed with fluffy duvet. Slept very well.
<br/>Day of departure we could leave whenever convenient for us. So, all in all: Thank you, Barbara for a very nice London stay:-). ",4.2,4.4,4.8,3.8,0.84
48456065,8334707,Martin,2015-09-26,"Very friendly welcome ... Location location location ... Idea access for Covent Garden, Theatre Land and Leicester Sq. large bedroom comfortable bed with large shared bathroom that was always available very clean<br/>Nice big basement Kitchen with everything available ... I must say I felt very comfortable and relaxed someone at hand to answer questions people around in the evening but I had my Privacy at all time.<br/>Great internet bandwidth. <br/>Thanks Robert .. I would love to return in November   ",4.3,4.3,4.7,3.1,0.86
48802774,8334707,Michael,2015-09-28,"A fabulous place to stay! Robert and David were very kind and extremely helpful. They made me feel right at home. The room is spacious, the bed is comfortable, and the bathroom is impeccable. I hope to be able to stay there again the next time I'm in London.",3.2,3.2,4.3,3.9,0.64
48952917,8334707,Olivier,2015-09-29,"Robert has very helpful.  He bought croissants for the breakfast, for my biggest pleasure.  He gave me good advise to find  a restaurant",3.0,4.9,4.8,4.7,0.6
49959389,8334707,Robert,2015-10-07,I was extremely pleased with this location. Robert made me feel very welcome and I regretted that due to my busy schedule that there was no opportunity to get better acquainted. I can highly recommend this accommodation to others.,3.6,3.6,4.5,4.6,0.72
50377411,8334707,Orsi,2015-10-11,"Thank you very much for the hospitality! The location is fab, the hosts are excellent, the house/room is huge, spacious and clean! We will definitely stay again next time we are in London. :)",4.7,4.1,4.7,4.4,0.94
50977707,8334707,Eithne,2015-10-16,"I absolutely loved this place.  The room is very spacious, bright and comfortable.  The bathroom has a large shower and the kitchen is large and homely. Robert and David were so warm and kind.....and the smell of David's cooking .....mmm. I even got to try his chilli which was delicious.   The house is within walking distance of where I was studying, in a beautiful neighbourhood. I have already booked for my next week in London. ",4.1,4.5,4.0,3.9,0.82
51210766,8334707,Rito,2015-10-18,Excellent hosts. Comfortable accommodation with ideal location close to University. ,5.0,3.4,4.8,3.5,1.0
51813217,8334707,Halil,2015-10-24,"Wonderful hosts and excellent location. Very spacious room and bathroom. The bed is comfortable. I hope this review and those of others won't lead to this room being booked out completely, since I am planning to book it for my regular trips.",3.7,4.4,4.9,3.3,0.74
52370645,8334707,Thomas,2015-10-28,Robert was a wonderful host. He even organized an adapter for me because I forgot it. Five stars.,4.6,3.8,4.1,3.1,0.92
52626876,8334707,Robert,2015-10-31,everything was in great order,4.5,3.1,4.3,4.0,0.9
47871035,8332218,Soren Kirkegaard,2015-09-21,We had a nice 4 days stay at the loft room. ,4.3,4.9,4.2,3.0,0.86
49170236,8332218,Andy,2015-10-01,"Very well maintained house: very clean, very quite and very safe neighborhood. There are also a lots delicious middle eastern food within 5 min walking distance. The bus stop is less than two min walk. A great place with great value.",3.6,4.9,3.5,4.6,0.72
52158170,8332218,Valérian,2015-10-26,"Really great host, very friendly and interesting person.
<br/>The room is really nice too. I think it is bigger than on the pictures.
<br/>The bathroom are also well designed by Enrico himself.",3.6,4.1,3.6,4.4,0.72
58330930,8332218,Ida,2016-01-02,"Et godt sted at bo, man følte sig hurtigt velkommen.
<br/>Enrico er meget gæstfri og meget betænksom. Lejligheden var i fin strand og den lå godt i forhold til centrum og offentlig transport muligheder.  ",3.5,3.8,4.2,4.1,0.7
69138272,8332218,Giuseppe,2016-04-09,"Abbiamo ricevuto un'ottima accoglienza da Enrico che abbiamo scoperto essere Italiano, la sua casa è molto pulita e ordinata. Enrico è preciso, gentile e disponibile. La casa è in un quartiere tranquillo, silenzioso la notte, i mezzi pubblici raggiungibili in poche centinaia di metri.",3.6,3.1,4.9,4.2,0.72
69532893,8332218,Bérénice,2016-04-11,"Enrico is a great host: he makes you feel home while not being invasive. His house is warm, cosy and very clean. Very well located (10min walk from Marylebone trainstation), it is the perfect deal! Thank you again :)",3.5,5.0,4.8,4.0,0.7
69765792,8332218,Céline,2016-04-13,"Enrico a été très accueillant et nous a rapidement mis à l'aise. La chambre était comme sur les photos, tout était très propre, salles de bain agréables, accès à la cuisine et possibilité de se servir pour le petit-déjeuner ! Quartier sympathique et à proximité du métro. Nous sommes très contents de ce logement ainsi que de l'accueil reçu par Enrico. Je recommande",4.2,4.5,4.9,4.8,0.84
70685878,8332218,Yang,2016-04-19,"We four had a great experience at Enrico's place. The room is very clean and well-organized. Not far away from bus stops and Maryrelbone underground station. I think it has a good position in Zone 1, very close to a beautiful Regent’s Garden. The price is really fair. The shower is good. No matter the double bed or mats are comfortable to sleep on! Free milk, biscuits, cereals and fruits are provided. Most importantly, Enrico is a really nice person! My strong recommendation!!!",3.1,3.7,4.1,3.4,0.62
71560481,8332218,Helma,2016-04-26,"I would recommend this place to other people.<br/>Our stay in Enrico's home was very good! The room is very clean with fresh linens,we sleept really well. The bathrooms are nice with a comfortable shower. The kitchen is clean, you can take cereals,fresh milk, fruit,coffee, tea......and you can meet other guests (when there are) WiFi is very good. The location was fine for us. We took a bus from Stansted to the nearest busstop which is a 10-15 minuten walk.<br/>The nearest underground is just a 5-10 minutes walk away, and you are near all the attractions of London in a few stops.<br/>Enrico is a very nice person who makes you feel at home..",3.1,3.1,5.0,3.3,0.62
72554797,8332218,Adam,2016-05-03,"I do recommend cosy stay at Enrico's place in the center of London. It's easy to get from there to every interesting place in London by foot, bus, train or underground.
<br/>Host is very helpful and talkative. Rooms are small, but very clean and warm. Large common kitchen allows to eat and sit with the people from all over the world and Enrico takes care about the nice atmosphere.
<br/>Both our children and we were satisfied with our stay at Enrico's place. We'll for sure want to stay there also next time when we come to London.",3.7,4.8,3.9,3.7,0.74
48632913,8376020,Klaus,2015-09-27,"Chima was pretty easy going - as we didn't had a place to stay less then 12 hours before our plane was going. He confirmed - we arrived, and could check in. The apartment looks like what you see in the pictures. Really close to Tower Bridge, and perfect to walk into the city - also there is a underground station in 2-3 minutes walking distance. And if you don't like to eat a Restaurant you have your own kitchen to cook. If we had questions - he supported us with information in a couple of minutes. So he's really supporting with all issues/questions. 
<br/>Had an overall awesome first experience now with airbnb. Thanks again Chima :)",4.7,3.5,3.7,3.4,0.94
49378311,8376020,Philippa,2015-10-03,Very warm welcome from a great host.  Chima helped make my stay here really comfortable. Simple studio - amazing location.,3.6,3.5,4.0,4.7,0.72
50113711,8376020,Matt,2015-10-09,"Chima is a really friendly guy, communication with him was fast and easy. Also he was totally flexible with us which was appreciated, as we weren't too sure of our exact arrival time.
<br/>The place was clean and tidy for our arrival. Comfy bed and modern appliances - washer/dryer combo is a nice touch.
<br/>
<br/>The studio is literally 5 minutes walk away from a parade of shops where you can get breakfast and supplies, then the bus stop and Bermondsey station just next to the shops will take you anywhere in London you need to go. Great location for exploring. 
<br/>
<br/>Last but not least - the view of the river and London skyline is amazing, especially in the evening hours.",3.1,3.1,3.7,4.4,0.62
50678047,8376020,Katharina,2015-10-13,"Chima is a nice guy. He responds very quickly to any questions and helps out, wherever he can.
<br/>The Studio he offered us is as nice as described in the advertisement, in a nice neighbourhood directly at the River Thames.
<br/>It was really nice to stay in the Studio and a great Trip to London.",3.9,3.5,3.6,3.5,0.78
51062843,8376020,Waldemar,2015-10-17,We had a great time in London. The location is perfect just as described. Underground and some stores are just a 5 min walk away. Chima always answered within some minutes. Check in was possible although we arrived late at night. Can only recommend his studio.,4.5,3.3,4.1,4.3,0.9
52977822,8376020,Dustin,2015-11-03,"My stay at the studio was very nice and the host was very accommodating.  Any issues that I had were addressed in a very timely manner which made my time in the studio a comfortable one. 
<br/>
<br/>The studio was great for my time in London as I was there for over 2 weeks on a business trip. It was a short walk to the tube station which got me into central London quickly. The views of the river and Tower bridge were nice and right outside the door.  The kitchen had the basic necessities which helped with saving money when not wanting to dine out. Also, the washer/dryer unit was clutch for my long stay. 
<br/>
<br/>The host was very friendly and offered me some tasty homemade carrot cake. I would recommend staying at the studio. Also, if you like craft beer the Bermondsey beer mile is a short walk away (or stumble back) which is a can't miss. ",4.9,4.5,4.2,3.2,0.98
54110701,8376020,Cary & Gail,2015-11-16,"Chima was charming, friendly and very responsive. The property was as described. The location of the flat was perfect, 5 minute walk to the Bermondsey station and the Tesco supermarket. The studio itself was small but comfortable. The wifi worked easily, the tv was new, the kitchen appliances worked. There was a major plumbing issue, but the problem was fixed within hours. We felt safe at all times.",3.3,4.2,4.6,5.0,0.66
54442707,8376020,Luke,2015-11-20,"Really enjoyed our stay with Chima! A warm comfortable apartment with all the basics for our stay in London. Chima made us feel welcome from the start and left us to ourselves.<br/>The apartment is a pleasurable walk to London bridge or 5 mins from the tube. We really enjoyed the area of Bermondsey, some cool places it's worth checking out!<br/>We would definitely stay again, much more interesting than a boring hotel room. <br/>Many Thanks :)",4.5,3.7,4.8,3.9,0.9
55625249,8376020,Rita,2015-12-03,IT have being a good time living in Chima's studio . The vieu is the best in London .,3.5,3.5,4.3,3.8,0.7
56720529,8376020,Ida Christine,2015-12-17,"Really nice comfortable place in a wonderful area just next to the river. Very beautiful skyline just outside the front door.
<br/>Nice little studio with everything we needed.
<br/>
<br/>Chima was very welcoming and helpful every time we needed anything.",3.4,4.9,3.6,4.9,0.68
61254826,9537177,Emma,2016-02-01,Staying with Farida was a total pleasure.<br/>She is a perfect host most kind and welcoming. <br/>Our room was private and had a nice big bathroom.<br/>The house cat was adorable:)<br/>The location is perfect close to Hampstead tube and all the superb local pubs and cafes.<br/>I would thoroughly recommend.,4.9,3.2,4.4,3.3,0.98
62635175,9537177,Gwyneth,2016-02-15,"Farida, her home and her cat are all delightful.  The room is very quiet and the bed comfortable.   Staying here made my visit to London special and memorable.  I spent the whole weekend in Hampstead and did not feel a need to go anywhere else.  The Lodge is an easy walk from the High Street and the Heath.",4.5,4.6,3.7,4.4,0.9
63263456,9537177,Peter James,2016-02-21,"Great location, fabulous quiet room and a very lovely host. One of the best Airbnb experiences myself and wife have had to date. Highly recommended.",3.3,3.3,3.7,3.8,0.66
64373320,9537177,David,2016-03-03,"Hampstead for me is a dream-time, this place is a big part of that dream and Farida is a dream host, look no further you've found the right place and free parking",4.3,3.7,4.9,3.2,0.86
65155157,9537177,Esther,2016-03-11,Farida was a most welcoming host and communication both before and during my stay was smooth.  Her house is in a beautiful location and the room is exceptionally quiet.  ,4.2,4.4,5.0,4.1,0.84
66698429,9537177,Joyce,2016-03-24,"The room is a good size, very private, warm, and the quietest  I have encountered in London. The double bed is very comfortable indeed. The Victorian style bathroom is large. Parking in a private road is a real bonus.<br/>Farida, you are such a wonderful host. Thank you for making us so welcome in your lovely home.",4.6,4.7,5.0,3.8,0.92
68325163,9537177,Mary,2016-04-04,"<br/>Farida is so warm and friendly. Great prompt communication beforehand then she took the time to meet my husband at the tube and show him where her house was. The room was clean, peaceful (waking to birdsong in London!) and comfortable. Thankyou!<br/>",4.4,3.8,4.5,3.2,0.88
69330275,9537177,Emily,2016-04-10,"Farida was a great host and her house is lovely, set back from the road and overlooking a garden. It feels like the countryside (for London) but is only 200 yards from a pub and a very short walk from the centre of Hampstead. The room was en-suite and we had absolutely no issue parking right outside her house. Would stay again.",4.0,4.4,5.0,4.0,0.8
69975474,9537177,Frédéric,2016-04-15,"We really enjoyed our stay at Farida's. Hampstead is a charming and very quiet area and Gainsborough gardens are particularly calm and beautiful. The room we got was clean, light and nicely decorated, as the rest of the house. Farida is a sweet and considerate hostess. She made us feel at home till the first day. She also helped us to find a taxi the night. We highly recommand this location.
<br/>
<br/>Nous avons vraiment apprécié notre séjour chez Farida. 
<br/>Hampstead est un quartier charmant et très calme et Gainsborough gardens est un endroit particulièrement beau et paisible. La chambre où nous avons logé était propre, lumineuse et bien décorée, comme le reste de la maison. Farida est une dame adorable et très attentionnée. Elle nous a fait nous sentir chez nous dès le premier jour. Elle nous a aussi aidé à trouver un taxi pour la nuit de notre départ. Nous recommandons absolument cet endroit.",3.2,4.9,4.3,3.6,0.64
70264614,9537177,Sarah,2016-04-17,Fantastic beautiful location within a few minutes of the gorgeous Heath and the lovely lively Hamstead village. Fareda did everything she could to make our stay a good one in her amazing family home.<br/>,3.6,3.0,4.7,3.6,0.72
77664601,10761585,Sylvia,2016-06-02,"The apartment is brand-new and well equipped. However, beware of your head :). The description is very accurate, the place is near to Gants Hill underground station, very nice and cosy. 
<br/>It has all the utensiles one needs and little surprises that make one feel home. We had a pleasent stay and Carl and his wife are very nice persons. Carl is always ready to help, provide any support and his communication was promt. I would recommend this Airbnb location to anyone!
<br/>",3.9,5.0,4.8,4.1,0.78
77817563,10761585,Ringo,2016-06-03,"Carl and his family were very nice and friendly, which made us felt very welcome. We had some accident on the way and delayed our arrival time, thanks Carl for waiting us. The studio was lovely and spacious. Everything is perfect. Studio was convenient and it was near the underground station. The room was much better than that of photo and out of expectation. Highly recommend it!!!",3.9,3.5,3.6,3.5,0.78
77948572,10761585,Taha,2016-06-04,"Carl and his wife were extremely welcoming, and it was extremely thoughtful that they stocked the fridge up with water, bread and other snacks. Their studio flat was beautiful, clean and modern. I will definitely be staying here again and would recommend Carl's place to any Airbnb'er! Cheers Carl! ",4.8,3.3,3.6,4.8,0.96
78074693,10761585,Jordan,2016-06-05,Can't fault the apartment or Carl and his family's hospitality. The apartment is spotless and modern and had everything that we needed if not more eg personal touches such as a birthday balloon! Thanks very much Carl! ,4.2,4.8,4.3,3.2,0.84
78493718,10761585,Rio,2016-06-07,"Everything was perfect about our stay! 
<br/>Carl was an amazing host and attentive to all our needs. It was mine and my partners anniversary and despite booking last minute upon arriving in the room we had a balloon and bottle of champagne waiting for us! The room was clean, homely and cosy. It was the perfect place and had everything we wanted if not more and we would be over the moon to stay again at some point :)",4.9,4.2,3.7,4.1,0.98
78658313,10761585,Alan Orest,2016-06-08,"Carls place was perfect. The place is brand new, and luxury is a fair way to describe the apartment. Thanks to Carl who made sure I had everything I needed, and for a very relaxing stay. 
<br/>
<br/>The only downside is the bed is super comfortable so you might have trouble waking up in the morning! ",4.7,4.0,4.1,5.0,0.94
78714330,10761585,Vanessa,2016-06-08,Wonderfull place to stay in :) all really tidy and clean...We definitly chose again...They are really nice and helpfull.,4.4,4.3,4.1,3.7,0.88
78922426,10761585,Shari,2016-06-10,"Absolute great place and very friendly hosts . Central to get to supermarkets and bus stations . The appartment is very tidy ,modern and definitely very welcoming . Will return here on my next London stay . Thank you ! ",3.4,4.2,3.9,4.9,0.68
79881431,10761585,Susanne,2016-06-14,"Min 13-årige datter og jeg havde et rigtig dejligt ophold i denne nyistandsatte og nymøblerede, lyse og hyggelige lejlighed. Vi blev taget rigtig godt imod af værten Carl og hans kone, som begge er meget venlige og varme mennesker.
<br/>De havde sørget for nogle lækkerier, som specielt min datter var rigtig glad for :-) 
<br/>Der var store, lækre håndklæder på badeværelset, og en god, stor og skøn dyne på sengen. 
<br/>Lejligheden har seperat indgang, og ligger tæt på undergrundstationen. Her er der et mindre supermarked, restauranter, en iscafe, en kaffebar m.m. Men der er stille og roligt på vejen hvor huset ligger. 
<br/>Carl's beskrivelse af lejligheden er meget præcis, og jeg kan kun varmt anbefale dette sted. ",3.7,4.2,4.7,4.5,0.74
